,pref_name,station_cd,station_g_cd,station_name,post,add,lon,lat,open_ymd,close_ymd,e_status,x,y,line_name
927,岩手県,1120807,1120807,柴宿,029-0302,一関市東山町長坂,141.272312,38.996719,,,0,1412723.12,-389967.19,ドラゴンレール大船渡線
928,岩手県,1120808,1120808,摺沢,029-0523,一関市大東町摺沢,141.32146,38.99593,,,0,1413214.6,-389959.3,ドラゴンレール大船渡線
929,岩手県,1120809,1120809,千厩,029-0803,一関市千厩町千厩,141.34563,38.924873,,,0,1413456.3,-389248.73,ドラゴンレール大船渡線
930,岩手県,1120810,1120810,小梨,029-0801,一関市千厩町清田,141.38418,38.932493,,,0,1413841.8,-389324.93,ドラゴンレール大船渡線
931,岩手県,1120811,1120811,矢越,029-1202,一関市室根町矢越,141.429029,38.935224,,,0,1414290.29,-389352.24,ドラゴンレール大船渡線
932,岩手県,1120812,1120812,折壁,029-1201,一関市室根町折壁,141.452346,38.939428,,,0,1414523.46,-389394.28,ドラゴンレール大船渡線
933,岩手県,1120813,1120813,新月,029-1201,一関市室根町折壁,141.488796,38.915598,,,0,1414887.96,-389155.98,ドラゴンレール大船渡線
934,岩手県,1120817,1120817,陸前矢作,029-2201,陸前高田市矢作町字打越,141.579357,39.022554,,,0,1415793.57,-390225.54,ドラゴンレール大船渡線
935,岩手県,1120818,1120818,竹駒,029-2203,陸前高田市竹駒町字十日市場,141.609729,39.033651,,,0,1416097.29,-390336.51,ドラゴンレール大船渡線
936,岩手県,1120819,1120819,陸前高田,029-2205,陸前高田市高田町字並杉,141.625332,39.013021,,,0,1416253.32,-390130.21,ドラゴンレール大船渡線
937,岩手県,1120820,1120820,脇ノ沢,029-2206,陸前高田市米崎町字脇の沢,141.657359,39.006584,,,0,1416573.59,-390065.84,ドラゴンレール大船渡線
938,岩手県,1120821,1120821,小友,029-2207,陸前高田市小友町字下新田,141.699573,38.989242,,,0,1416995.73,-389892.42,ドラゴンレール大船渡線
939,岩手県,1120822,1120822,細浦,022-0001,大船渡市末崎町字細浦,141.713642,39.015973,,,0,1417136.42,-390159.73,ドラゴンレール大船渡線
940,岩手県,1120823,1120823,下船渡,022-0002,大船渡市大船渡町字宮ノ前,141.721222,39.038362,,,0,1417212.22,-390383.62,ドラゴンレール大船渡線
941,岩手県,1120824,1120824,大船渡,022-0002,大船渡市大船渡町字茶屋前,141.720807,39.063529,,,0,1417208.07,-390635.29,ドラゴンレール大船渡線
942,岩手県,1120825,1120825,盛,022-0003,大船渡市盛町字東町裏,141.710734,39.086372,,,0,1417107.34,-390863.72,ドラゴンレール大船渡線
943,宮城県,1120814,1120814,気仙沼,988-0077,気仙沼市古町,141.558893,38.910031,,,0,1415588.93,-389100.31,ドラゴンレール大船渡線
944,宮城県,1120815,1120815,鹿折唐桑,988-0005,気仙沼市新浜町,141.579457,38.915555,,,0,1415794.57,-389155.55,ドラゴンレール大船渡線
945,宮城県,1120816,1120816,上鹿折,988-0803,気仙沼市字上東側,141.568232,38.960661,,,0,1415682.32,-389606.61,ドラゴンレール大船渡線
946,岩手県,1120901,1123176,花巻,025-0092,花巻市大通り,141.110458,39.393182,,,0,1411104.58,-393931.82,銀河ドリームライン釜石線
947,岩手県,1120902,1120902,似内,025-0007,花巻市上似内,141.140889,39.406819,,,0,1411408.89,-394068.19,銀河ドリームライン釜石線
948,岩手県,1120903,1120903,新花巻,025-0011,花巻市矢沢第１０地割,141.17302,39.405839,,,0,1411730.2,-394058.39,銀河ドリームライン釜石線
949,岩手県,1120904,1120904,小山田,025-0013,花巻市幸田,141.193999,39.4086,,,0,1411939.99,-394086.0,銀河ドリームライン釜石線
950,岩手県,1120905,1120905,土沢,028-0114,花巻市東和町土沢,141.232488,39.383381,,,0,1412324.88,-393833.81,銀河ドリームライン釜石線
951,岩手県,1120906,1120906,晴山,028-0113,花巻市東和町東晴山,141.257892,39.366617,,,0,1412578.92,-393666.17,銀河ドリームライン釜石線
952,岩手県,1120907,1120907,岩根橋,028-0304,遠野市宮守町下宮守,141.318795,39.355264,,,0,1413187.95,-393552.64,銀河ドリームライン釜石線
953,岩手県,1120908,1120908,宮守,028-0304,遠野市宮守町下宮守,141.350271,39.351066,,,0,1413502.71,-393510.66,銀河ドリームライン釜石線
954,岩手県,1120909,1120909,柏木平,028-0303,遠野市宮守町下鱒沢,141.379862,39.30606,,,0,1413798.62,-393060.6,銀河ドリームライン釜石線
955,岩手県,1120910,1120910,鱒沢,028-0303,遠野市宮守町下鱒沢,141.399252,39.300158,,,0,1413992.52,-393001.58,銀河ドリームライン釜石線
956,岩手県,1120911,1120911,荒谷前,028-0302,遠野市宮守町上鱒沢,141.428507,39.309928,,,0,1414285.07,-393099.28,銀河ドリームライン釜石線
957,岩手県,1120912,1120912,岩手二日町,028-0532,遠野市綾織町下綾織,141.45606,39.323441,,,0,1414560.6,-393234.41,銀河ドリームライン釜石線
958,岩手県,1120913,1120913,綾織,028-0531,遠野市綾織町新里,141.476845,39.328422,,,0,1414768.45,-393284.22,銀河ドリームライン釜石線
959,岩手県,1120914,1120914,遠野,028-0522,遠野市新穀町,141.53072,39.332529,,,0,1415307.2,-393325.29,銀河ドリームライン釜石線
960,岩手県,1120915,1120915,青笹,028-0503,遠野市青笹町青笹,141.568957,39.311482,,,0,1415689.57,-393114.82,銀河ドリームライン釜石線
961,岩手県,1120916,1120916,岩手上郷,028-0776,遠野市上郷町板沢,141.585834,39.284658,,,0,1415858.34,-392846.58,銀河ドリームライン釜石線
962,岩手県,1120917,1120917,平倉,028-0775,遠野市上郷町平倉,141.595661,39.264682,,,0,1415956.61,-392646.82,銀河ドリームライン釜石線
963,岩手県,1120918,1120918,足ケ瀬,028-0772,岩手県遠野市上郷町細越38,141.645807,39.254766,,,0,1416458.07,-392547.66,銀河ドリームライン釜石線
964,岩手県,1120919,1120919,上有住,029-2501,気仙郡住田町上有住,141.681522,39.242013,,,0,1416815.22,-392420.13,銀河ドリームライン釜石線
965,岩手県,1120920,1120920,陸中大橋,026-0055,釜石市甲子町,141.718436,39.280451,,,0,1417184.36,-392804.51,銀河ドリームライン釜石線
966,岩手県,1120921,1120921,洞泉,026-0055,釜石市甲子町,141.760388,39.250671,,,0,1417603.88,-392506.71,銀河ドリームライン釜石線
967,岩手県,1120922,1120922,松倉,026-0055,釜石市甲子町,141.801484,39.256458,,,0,1418014.84,-392564.58,銀河ドリームライン釜石線
968,岩手県,1120923,1120923,小佐野,026-0052,釜石市小佐野町１,141.836515,39.264464,,,0,1418365.15,-392644.64,銀河ドリームライン釜石線
969,岩手県,1120924,1120924,釜石,026-0031,釜石市鈴子町,141.87267,39.273321,,,0,1418726.7,-392733.21,銀河ドリームライン釜石線
970,岩手県,1121001,1123174,北上,024-0061,北上市大通り１丁目,141.121221,39.281196,,,0,1411212.21,-392811.96,JR北上線
971,岩手県,1121002,1121002,柳原,024-0083,北上市柳原町１丁目,141.111671,39.294597,,,0,1411116.71,-392945.97,JR北上線
972,岩手県,1121003,1121003,江釣子,024-0071,北上市上江釣子,141.075749,39.298349,,,0,1410757.49,-392983.49,JR北上線
973,岩手県,1121004,1121004,藤根,024-0334,北上市和賀町藤根,141.039571,39.301064,,,0,1410395.71,-393010.64,JR北上線
974,岩手県,1121005,1121005,立川目,024-0332,北上市和賀町竪川目,140.997144,39.307876,,,0,1409971.44,-393078.76,JR北上線
975,岩手県,1121006,1121006,横川目,024-0331,北上市和賀町横川目,140.972143,39.309255,,,0,1409721.43,-393092.55,JR北上線
976,岩手県,1121007,1121007,岩沢,024-0325,北上市和賀町岩沢,140.931616,39.301016,,,0,1409316.16,-393010.16,JR北上線
977,岩手県,1121008,1121008,和賀仙人,024-0326,北上市和賀町仙人,140.909485,39.308523,,,0,1409094.85,-393085.23,JR北上線
978,岩手県,1121009,1121009,ゆだ錦秋湖,029-5513,和賀郡西和賀町耳取４９地割,140.835343,39.295513,,,0,1408353.43,-392955.13,JR北上線
979,岩手県,1121010,1121010,ほっとゆだ,029-5512,和賀郡西和賀町川尻４０地割,140.775647,39.314493,,,0,1407756.47,-393144.93,JR北上線
980,岩手県,1121011,1121011,ゆだ高原,029-5523,和賀郡西和賀町白木野６７地割,140.737205,39.301074,,,0,1407372.05,-393010.74,JR北上線
981,秋田県,1121012,1121012,黒沢,019-1103,秋田県横手市山内黒沢字蒲坂57,140.699619,39.276243,,,0,1406996.19,-392762.43,JR北上線
982,秋田県,1121013,1121013,小松川,019-1102,横手市山内小松川,140.646094,39.293403,,,0,1406460.94,-392934.03,JR北上線
983,秋田県,1121014,1121014,平石,019-1108,横手市山内土渕,140.628457,39.291678,,,0,1406284.57,-392916.78,JR北上線
984,秋田県,1121015,1121015,相野々,019-1108,横手市山内土渕,140.619067,39.27805,,,0,1406190.67,-392780.5,JR北上線
985,秋田県,1121016,1121016,矢美津,019-1109,横手市山内大沢,140.592099,39.291283,,,0,1405920.99,-392912.83,JR北上線
986,秋田県,1121017,1120217,横手,013-0036,横手市駅前町,140.5604,39.310146,,,0,1405604.0,-393101.46,JR北上線
987,岩手県,1121101,1123185,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547,,,0,1411365.99,-397015.47,JR田沢湖線
988,岩手県,1121102,1121102,大釜,020-0731,岩手県滝沢市篠木明法,141.072202,39.711586,,,0,1410722.02,-397115.86,JR田沢湖線
989,岩手県,1121103,1121103,小岩井,020-0757,岩手県滝沢市大釜風林19-2,141.02465,39.709731,,,0,1410246.5,-397097.31,JR田沢湖線
990,岩手県,1121104,1121104,雫石,020-0524,岩手郡雫石町寺の下,140.974762,39.689244,,,0,1409747.62,-396892.44,JR田沢湖線
991,岩手県,1121105,1121105,春木場,020-0583,岩手郡雫石町大字上野,140.943954,39.693396,,,0,1409439.54,-396933.96,JR田沢湖線
992,岩手県,1121106,1121106,赤渕,020-0581,岩手郡雫石町大字御明神,140.907222,39.685112,,,0,1409072.22,-396851.12,JR田沢湖線
993,秋田県,1121107,1121107,田沢湖,014-1201,仙北市田沢湖生保内,140.722139,39.700363,,,0,1407221.39,-397003.63,JR田沢湖線
994,秋田県,1121108,1121108,刺巻,014-1202,仙北市田沢湖刺巻,140.69196,39.668563,,,0,1406919.6,-396685.63,JR田沢湖線
995,秋田県,1121109,1121109,神代,014-1113,仙北市田沢湖卒田,140.627358,39.622667,,,0,1406273.58,-396226.67,JR田沢湖線
996,秋田県,1121110,1121110,生田,014-1114,仙北市田沢湖神代,140.601203,39.612065,,,0,1406012.03,-396120.65,JR田沢湖線
997,秋田県,1121111,1121111,角館,014-0373,仙北市角館町岩瀬,140.570988,39.591716,,,0,1405709.88,-395917.16,JR田沢湖線
998,秋田県,1121112,1121112,鶯野,014-0201,大仙市下鶯野,140.557901,39.568536,,,0,1405579.01,-395685.36,JR田沢湖線
999,秋田県,1121113,1121113,羽後長野,014-0207,大仙市長野,140.540448,39.546003,,,0,1405404.48,-395460.03,JR田沢湖線
1000,秋田県,1121114,1121114,鑓見内,014-0205,大仙市鑓見内,140.527744,39.519323,,,0,1405277.44,-395193.23,JR田沢湖線
1001,秋田県,1121115,1121115,羽後四ツ屋,014-0102,大仙市四ツ屋,140.511886,39.501511,,,0,1405118.86,-395015.11,JR田沢湖線
1002,秋田県,1121116,1121116,北大曲,014-0102,大仙市四ツ屋,140.497966,39.48944,,,0,1404979.66,-394894.4,JR田沢湖線
1003,秋田県,1121117,1120220,大曲,014-0027,大仙市大曲通町,140.479628,39.465712,,,0,1404796.28,-394657.12,JR田沢湖線
1004,岩手県,1121201,1121201,好摩,028-4125,盛岡市玉山区好摩,141.173685,39.874037,,,0,1411736.85,-398740.37,十和田八幡平四季彩ライン
1005,岩手県,1121202,1121202,東大更,028-7111,八幡平市大更,141.142537,39.902621,,,0,1411425.37,-399026.21,十和田八幡平四季彩ライン
1006,岩手県,1121203,1121203,大更,028-7111,八幡平市大更,141.100808,39.913746,,,0,1411008.08,-399137.46,十和田八幡平四季彩ライン
1007,岩手県,1121204,1121204,平館,028-7405,八幡平市平舘,141.08531,39.950886,,,0,1410853.1,-399508.86,十和田八幡平四季彩ライン
1008,岩手県,1121205,1121205,北森,028-7305,八幡平市松尾,141.066481,39.959201,,,0,1410664.81,-399592.01,十和田八幡平四季彩ライン
1009,岩手県,1121206,1121206,松尾八幡平,028-7305,八幡平市松尾,141.043903,39.969241,,,0,1410439.03,-399692.41,十和田八幡平四季彩ライン
1010,岩手県,1121207,1121207,安比高原,028-7305,八幡平市松尾前森官有地,140.997239,40.012587,,,0,1409972.39,-400125.87,十和田八幡平四季彩ライン
1011,岩手県,1121208,1121208,赤坂田,028-7554,八幡平市赤坂田,141.00394,40.048464,,,0,1410039.4,-400484.64,十和田八幡平四季彩ライン
1012,岩手県,1121209,1121209,小屋の畑,028-7544,八幡平市保戸坂,141.020673,40.076539,,,0,1410206.73,-400765.39,十和田八幡平四季彩ライン
1013,岩手県,1121210,1121210,荒屋新町,028-7534,八幡平市荒屋新町,141.049196,40.097682,,,0,1410491.96,-400976.82,十和田八幡平四季彩ライン
1014,岩手県,1121211,1121211,横間,028-7536,八幡平市打田内,141.027151,40.107475,,,0,1410271.51,-401074.75,十和田八幡平四季彩ライン
1015,岩手県,1121212,1121212,田山,028-7615,八幡平市石名坂,140.944126,40.139674,,,0,1409441.26,-401396.74,十和田八幡平四季彩ライン
1016,岩手県,1121213,1121213,兄畑,028-7625,八幡平市沖ノ平,140.88302,40.115869,,,0,1408830.2,-401158.69,十和田八幡平四季彩ライン
1017,秋田県,1121214,1121214,湯瀬温泉,018-5141,鹿角市八幡平湯瀬,140.840292,40.122384,,,0,1408402.92,-401223.84,十和田八幡平四季彩ライン
1018,秋田県,1121215,1121215,八幡平,018-5141,鹿角市八幡平小山,140.804496,40.142881,,,0,1408044.96,-401428.81,十和田八幡平四季彩ライン
1019,秋田県,1121216,1121216,陸中大里,018-5141,鹿角市八幡平長田,140.793477,40.158574,,,0,1407934.77,-401585.74,十和田八幡平四季彩ライン
1020,秋田県,1121217,1121217,鹿角花輪,018-5201,鹿角市花輪下中島,140.785088,40.188453,,,0,1407850.88,-401884.53,十和田八幡平四季彩ライン
1021,秋田県,1121218,1121218,柴平,018-5201,鹿角市花輪鶴田,140.787941,40.230751,,,0,1407879.41,-402307.51,十和田八幡平四季彩ライン
1022,秋田県,1121219,1121219,十和田南,018-5336,鹿角市十和田錦木,140.770716,40.256069,,,0,1407707.16,-402560.69,十和田八幡平四季彩ライン
1023,秋田県,1121220,1121220,末広,018-5337,鹿角市十和田末広,140.737251,40.229788,,,0,1407372.51,-402297.88,十和田八幡平四季彩ライン
1024,秋田県,1121221,1121221,土深井,018-5337,鹿角市十和田末広土深井字下向,140.713142,40.222452,,,0,1407131.42,-402224.52,十和田八幡平四季彩ライン
1025,秋田県,1121222,1121222,沢尻,018-5601,大館市十二所,140.693288,40.230342,,,0,1406932.88,-402303.42,十和田八幡平四季彩ライン
1026,秋田県,1121223,1121223,十二所,018-5601,大館市十二所,140.668211,40.21429,,,0,1406682.11,-402142.9,十和田八幡平四季彩ライン
1027,秋田県,1121224,1121224,大滝温泉,018-5601,大館市十二所上川代,140.639625,40.209751,,,0,1406396.25,-402097.51,十和田八幡平四季彩ライン
1028,秋田県,1121225,1121225,扇田,018-5701,大館市比内町扇田,140.572472,40.229235,,,0,1405724.72,-402292.35,十和田八幡平四季彩ライン
1029,秋田県,1121226,1121226,東大館,017-0846,大館市常盤木町,140.554745,40.266005,,,0,1405547.45,-402660.05,十和田八幡平四季彩ライン
1030,秋田県,1121227,1120249,大館,017-0044,大館市御成町１丁目,140.555946,40.288122,,,0,1405559.46,-402881.22,十和田八幡平四季彩ライン
1031,岩手県,1121301,1123185,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547,,,0,1411365.99,-397015.47,JR山田線
1032,岩手県,1121302,1121302,上盛岡,020-0015,盛岡市本町通３,141.147937,39.71146,,,0,1411479.37,-397114.6,JR山田線
1033,岩手県,1121303,1121303,山岸,020-0004,盛岡市山岸２,141.171401,39.71596,,,0,1411714.01,-397159.6,JR山田線
1034,岩手県,1121304,1121304,上米内,020-0001,盛岡市上米内字中居,141.203825,39.743855,,,0,1412038.25,-397438.55,JR山田線
1035,岩手県,1121305,1121305,大志田,020-0801,盛岡市浅岸字大志田,141.280843,39.741806,1928-09-25,2016-03-26,2,1412808.43,-397418.06,JR山田線
1036,岩手県,1121306,1121306,浅岸,020-0803,盛岡市新庄字中津川,141.339147,39.711208,1928-09-25,2016-03-26,2,1413391.47,-397112.08,JR山田線
1037,岩手県,1121307,1121307,区界,028-2631,岩手県宮古市区界第1地割1009,141.351352,39.65177,,,0,1413513.52,-396517.7,JR山田線
1038,岩手県,1121308,1121308,松草,028-2631,岩手県宮古市区界第4地割28,141.437421,39.635918,,,0,1414374.21,-396359.18,JR山田線
1039,岩手県,1121309,1121309,平津戸,028-2633,岩手県宮古市平津戸,141.511222,39.623408,,,0,1415112.22,-396234.08,JR山田線
1040,岩手県,1121310,1121310,川内,028-2513,岩手県宮古市川内第6地割48-3,141.597548,39.640744,,,0,1415975.48,-396407.44,JR山田線
1041,岩手県,1121311,1121311,箱石,028-2304,岩手県宮古市箱石,141.625829,39.617115,,,0,1416258.29,-396171.15,JR山田線
1042,岩手県,1121312,1121312,陸中川井,028-2402,岩手県宮古市川井第5地割102-10,141.68153,39.597397,,,0,1416815.3,-395973.97,JR山田線
1043,岩手県,1121313,1121313,腹帯,028-2103,宮古市腹帯,141.767434,39.604539,,,0,1417674.34,-396045.39,JR山田線
1044,岩手県,1121314,1120701,茂市,028-2101,宮古市茂市,141.799288,39.620619,,,0,1417992.88,-396206.19,JR山田線
1045,岩手県,1121315,1121315,蟇目,028-2102,宮古市蟇目,141.838876,39.629341,,,0,1418388.76,-396293.41,JR山田線
1046,岩手県,1121316,1121316,花原市,027-0046,宮古市大字花原市,141.861308,39.630233,,,0,1418613.08,-396302.33,JR山田線
1047,岩手県,1121317,1121317,千徳,027-0043,宮古市大字千徳町,141.9124,39.632251,,,0,1419124.0,-396322.51,JR山田線
1048,岩手県,1121318,1121318,宮古,027-0076,宮古市栄町,141.946454,39.640287,,,0,1419464.54,-396402.87,JR山田線
1049,岩手県,1121319,1121319,磯鶏,027-0024,宮古市大字磯鶏,141.960984,39.629883,,,0,1419609.84,-396298.83,JR山田線
1050,岩手県,1121320,1121320,津軽石,027-0203,宮古市大字津軽石,141.937594,39.581507,,,0,1419375.94,-395815.07,JR山田線
1051,岩手県,1121321,1121321,豊間根,028-1302,下閉伊郡山田町豊間根,141.924739,39.534274,,,0,1419247.39,-395342.74,JR山田線
1052,岩手県,1121322,1121322,陸中山田,028-1342,下閉伊郡山田町川向町,141.951533,39.463449,,,0,1419515.33,-394634.49,JR山田線
1053,岩手県,1121323,1121323,織笠,028-1361,下閉伊郡山田町織笠,141.959497,39.447187,,,0,1419594.97,-394471.87,JR山田線
1054,岩手県,1121324,1121324,岩手船越,028-1371,下閉伊郡山田町船越,141.974033,39.431369,,,0,1419740.33,-394313.69,JR山田線
1055,岩手県,1121325,1121325,浪板海岸,028-1101,上閉伊郡大槌町吉里吉里,141.935104,39.383537,,,0,1419351.04,-393835.37,JR山田線
1056,岩手県,1121326,1121326,吉里吉里,028-1101,上閉伊郡大槌町吉里吉里,141.938648,39.36957,,,0,1419386.48,-393695.7,JR山田線
1057,岩手県,1121327,1121327,大槌,028-1116,上閉伊郡大槌町本町,141.902894,39.356734,,,0,1419028.94,-393567.34,JR山田線
1058,岩手県,1121328,1121328,鵜住居,026-0301,釜石市鵜住居町,141.887976,39.32694,,,0,1418879.76,-393269.4,JR山田線
1059,岩手県,1121329,1121329,両石,026-0304,釜石市両石町,141.889112,39.308062,,,0,1418891.12,-393080.62,JR山田線
1060,岩手県,1121330,1120924,釜石,026-0031,釜石市鈴子町,141.87267,39.273321,,,0,1418726.7,-392733.21,JR山田線
1061,岩手県,1123162,1123162,油島,029-3207,一関市花泉町油島,141.175706,38.797113,,,0,1411757.06,-387971.13,JR東北本線(黒磯～利府・盛岡)
1062,岩手県,1123163,1123163,花泉,029-3101,一関市花泉町花泉,141.180013,38.83331,,,0,1411800.13,-388333.1,JR東北本線(黒磯～利府・盛岡)
1063,岩手県,1123164,1123164,清水原,029-3101,一関市花泉町花泉,141.156576,38.854915,,,0,1411565.76,-388549.15,JR東北本線(黒磯～利府・盛岡)
1064,岩手県,1123166,1123166,一ノ関,021-0867,一関市駅前,141.138177,38.926514,,,0,1411381.77,-389265.14,JR東北本線(黒磯～利府・盛岡)
1065,岩手県,1123167,1123167,山ノ目,021-0011,一関市山目町３丁目,141.131921,38.951253,,,0,1411319.21,-389512.53,JR東北本線(黒磯～利府・盛岡)
1066,岩手県,1123168,1123168,平泉,029-4102,西磐井郡平泉町平泉,141.117786,38.987935,,,0,1411177.86,-389879.35,JR東北本線(黒磯～利府・盛岡)
1067,岩手県,1123169,1123169,前沢,029-4207,奥州市前沢区三日町新裏,141.12624,39.048686,,,0,1411262.4,-390486.86,JR東北本線(黒磯～利府・盛岡)
1068,岩手県,1123170,1123170,陸中折居,023-0841,奥州市水沢区真城,141.140864,39.094185,,,0,1411408.64,-390941.85,JR東北本線(黒磯～利府・盛岡)
1069,岩手県,1123171,1123171,水沢,023-0813,奥州市水沢区中町,141.146395,39.138998,,,0,1411463.95,-391389.98,JR東北本線(黒磯～利府・盛岡)
1070,岩手県,1123172,1123172,金ケ崎,029-4503,岩手県胆沢郡金ケ崎町西根杉土手2-1,141.112894,39.199615,,,0,1411128.94,-391996.15,JR東北本線(黒磯～利府・盛岡)
1071,岩手県,1123173,1123173,六原,029-4502,胆沢郡金ケ崎町大字三ケ尻,141.097605,39.227894,,,0,1410976.05,-392278.94,JR東北本線(黒磯～利府・盛岡)
1072,岩手県,1123174,1123174,北上,024-0061,北上市大通り１丁目,141.121221,39.281196,,,0,1411212.21,-392811.96,JR東北本線(黒磯～利府・盛岡)
1073,岩手県,1123175,1123175,村崎野,024-0001,北上市飯豊町字村崎野,141.120442,39.323027,,,0,1411204.42,-393230.27,JR東北本線(黒磯～利府・盛岡)
1074,岩手県,1123176,1123176,花巻,025-0092,花巻市大通り,141.110458,39.393182,,,0,1411104.58,-393931.82,JR東北本線(黒磯～利府・盛岡)
1075,岩手県,1123177,1123177,花巻空港,025-0312,花巻市二枚橋,141.127625,39.442639,,,0,1411276.25,-394426.39,JR東北本線(黒磯～利府・盛岡)
1076,岩手県,1123178,1123178,石鳥谷,028-3101,花巻市石鳥谷町好地,141.146861,39.490919,,,0,1411468.61,-394909.19,JR東北本線(黒磯～利府・盛岡)
1077,岩手県,1123179,1123179,日詰,028-3309,紫波郡紫波町北日詰,141.160637,39.538734,,,0,1411606.37,-395387.34,JR東北本線(黒磯～利府・盛岡)
1078,岩手県,1123180,1123180,紫波中央,028-3305,紫波郡紫波町日詰字中新田３４６番地,141.15995,39.5549,,,0,1411599.5,-395549.0,JR東北本線(黒磯～利府・盛岡)
1079,岩手県,1123181,1123181,古館,028-3301,紫波郡紫波町中島,141.154575,39.580844,,,0,1411545.75,-395808.44,JR東北本線(黒磯～利府・盛岡)
1080,岩手県,1123182,1123182,矢幅,028-3614,紫波郡矢巾町大字又兵エ新田,141.148299,39.613293,,,0,1411482.99,-396132.93,JR東北本線(黒磯～利府・盛岡)
1081,岩手県,1123183,1123183,岩手飯岡,020-0834,盛岡市永井,141.146861,39.65373,,,0,1411468.61,-396537.3,JR東北本線(黒磯～利府・盛岡)
1082,岩手県,1123184,1123184,仙北町,020-0861,盛岡市仙北２丁目,141.148814,39.687919,,,0,1411488.14,-396879.19,JR東北本線(黒磯～利府・盛岡)
1083,岩手県,1123185,1123185,盛岡,020-0034,盛岡市盛岡駅前通,141.136599,39.701547,,,0,1411365.99,-397015.47,JR東北本線(黒磯～利府・盛岡)
1084,宮城県,1123130,1123130,越河,989-0111,白石市越河五賀字海道下,140.604572,37.933616,,,0,1406045.72,-379336.16,JR東北本線(黒磯～利府・盛岡)
1085,宮城県,1123131,1123131,白石,989-0243,白石市字沢目,140.626164,38.003581,,,0,1406261.64,-380035.81,JR東北本線(黒磯～利府・盛岡)
1086,宮城県,1123132,1123132,東白石,989-1104,白石市白川内親字阿久土,140.651109,38.034935,,,0,1406511.09,-380349.35,JR東北本線(黒磯～利府・盛岡)
1087,宮城県,1123133,1123133,北白川,989-1102,白石市白川津田字下谷地,140.692613,38.032607,,,0,1406926.13,-380326.07,JR東北本線(黒磯～利府・盛岡)
1088,宮城県,1123134,1123134,大河原,989-1201,柴田郡大河原町大谷字向,140.740142,38.047491,,,0,1407401.42,-380474.91,JR東北本線(黒磯～利府・盛岡)
1089,宮城県,1123135,1123135,船岡,989-1606,柴田郡柴田町船岡中央１丁目,140.767366,38.059298,,,0,1407673.66,-380592.98,JR東北本線(黒磯～利府・盛岡)
1090,宮城県,1123136,1123136,槻木,989-1756,柴田郡柴田町大字槻木字畑中,140.809992,38.07864,,,0,1408099.92,-380786.4,JR東北本線(黒磯～利府・盛岡)
1091,宮城県,1123137,1123137,岩沼,989-2441,岩沼市館下１丁目,140.863783,38.11205,,,0,1408637.83,-381120.5,JR東北本線(黒磯～利府・盛岡)
1092,宮城県,1123138,1123138,館腰,981-1226,名取市植松４丁目,140.880208,38.142987,,,0,1408802.08,-381429.87,JR東北本線(黒磯～利府・盛岡)
1093,宮城県,1123139,1123139,名取,981-1224,名取市増田２丁目５番地１,140.882753,38.173017,,,0,1408827.53,-381730.17,JR東北本線(黒磯～利府・盛岡)
1094,宮城県,1123140,1123140,南仙台,981-1103,仙台市太白区中田町５丁目,140.883296,38.197384,,,0,1408832.96,-381973.84,JR東北本線(黒磯～利府・盛岡)
1095,宮城県,1123141,1123141,太子堂,982-0013,仙台市太白区太子堂１丁目２０番地,140.883436,38.21711,,,0,1408834.36,-382171.1,JR東北本線(黒磯～利府・盛岡)
1096,宮城県,1123142,1123142,長町,982-0011,仙台市太白区長町５丁目,140.885986,38.226797,,,0,1408859.86,-382267.97,JR東北本線(黒磯～利府・盛岡)
1097,宮城県,1123143,1123143,仙台,980-0021,仙台市青葉区中央一丁目1-1,140.882158,38.260027,,,0,1408821.58,-382600.27,JR東北本線(黒磯～利府・盛岡)
1098,宮城県,1123144,1123144,東仙台,983-0833,仙台市宮城野区東仙台１丁目,140.920204,38.276512,,,0,1409202.04,-382765.12,JR東北本線(黒磯～利府・盛岡)
1099,宮城県,1123145,1123145,岩切,983-0821,仙台市宮城野区岩切字洞ノ口,140.954617,38.300773,,,0,1409546.17,-383007.73,JR東北本線(黒磯～利府・盛岡)
1100,宮城県,1123146,1123146,新利府,981-0100,宮城郡利府町字谷地脇,140.972609,38.317059,,,0,1409726.09,-383170.59,JR東北本線(黒磯～利府・盛岡)
1101,宮城県,1123147,1123147,利府,981-0103,宮城郡利府町森郷柱田,140.984652,38.329483,,,0,1409846.52,-383294.83,JR東北本線(黒磯～利府・盛岡)
1102,宮城県,1123148,1123148,陸前山王,985-0852,多賀城市山王字干刈田,140.97917,38.299586,,,0,1409791.7,-382995.86,JR東北本線(黒磯～利府・盛岡)
1103,宮城県,1123149,1123149,国府多賀城,985-0861,多賀城市浮島一丁目１-２６６,140.99411,38.300933,,,0,1409941.1,-383009.33,JR東北本線(黒磯～利府・盛岡)
1104,宮城県,1123150,1123150,塩釜,985-0036,塩竈市東玉川町,141.009564,38.309584,,,0,1410095.64,-383095.84,JR東北本線(黒磯～利府・盛岡)
1105,宮城県,1123151,1123151,松島,981-0213,宮城郡松島町松島字小梨屋,141.065982,38.379892,,,0,1410659.82,-383798.92,JR東北本線(黒磯～利府・盛岡)
