100207,飯田市上郷黒田,,0,35.520164,JR飯田線(天竜峡～辰野),137.838984,1141412,,395-0004,長野県,false,1141412,1141412,伊那上郷,1378389.84,-355201.64
100210,下伊那郡高森町下市田,,0,35.549325,JR飯田線(天竜峡～辰野),137.886578,1141415,,399-3103,長野県,false,1141415,1141415,市田,1378865.78,-355493.25
100209,下伊那郡高森町下市田,,0,35.544165,JR飯田線(天竜峡～辰野),137.87641,1141414,,399-3103,長野県,false,1141414,1141414,下市田,1378764.1,-355441.65
100212,下伊那郡高森町山吹,,0,35.577758,JR飯田線(天竜峡～辰野),137.903282,1141417,,399-3101,長野県,false,1141417,1141417,山吹,1379032.82,-355777.58
100211,下伊那郡高森町山吹,,0,35.572597,JR飯田線(天竜峡～辰野),137.895922,1141416,,399-3101,長野県,false,1141416,1141416,下平,1378959.22,-355725.97
100214,下伊那郡松川町上片桐,,0,35.617583,JR飯田線(天竜峡～辰野),137.904064,1141419,,399-3301,長野県,false,1141419,1141419,上片桐,1379040.64,-356175.83
100213,下伊那郡松川町元大島,,0,35.595698,JR飯田線(天竜峡～辰野),137.913222,1141418,,399-3303,長野県,false,1141418,1141418,伊那大島,1379132.22,-355956.98
100216,上伊那郡飯島町七久保,,0,35.644693,JR飯田線(天竜峡～辰野),137.90055,1141421,,399-3705,長野県,false,1141421,1141421,高遠原,1379005.5,-356446.93
100215,上伊那郡中川村片桐,,0,35.627221,JR飯田線(天竜峡～辰野),137.910338,1141420,,399-3802,長野県,false,1141420,1141420,伊那田島,1379103.38,-356272.21
100218,上伊那郡飯島町本郷,,0,35.66543,JR飯田線(天竜峡～辰野),137.93248,1141423,,399-3704,長野県,false,1141423,1141423,伊那本郷,1379324.8,-356654.3
100217,上伊那郡飯島町七久保,,0,35.654645,JR飯田線(天竜峡～辰野),137.911346,1141422,,399-3705,長野県,false,1141422,1141422,七久保,1379113.46,-356546.45
100220,上伊那郡飯島町田切,,0,35.695613,JR飯田線(天竜峡～辰野),137.933092,1141425,,399-3701,長野県,false,1141425,1141425,田切,1379330.92,-356956.13
100219,上伊那郡飯島町飯島,,0,35.677571,JR飯田線(天竜峡～辰野),137.929004,1141424,,399-3702,長野県,false,1141424,1141424,飯島,1379290.04,-356775.71
100222,駒ヶ根市赤穂,,0,35.726781,JR飯田線(天竜峡～辰野),137.935207,1141427,,399-4117,長野県,false,1141427,1141427,小町屋,1379352.07,-357267.81
100221,駒ヶ根市赤穂,,0,35.712233,JR飯田線(天竜峡～辰野),137.93398,1141426,,399-4117,長野県,false,1141426,1141426,伊那福岡,1379339.8,-357122.33
100224,駒ヶ根市赤穂,,0,35.748162,JR飯田線(天竜峡～辰野),137.940159,1141429,,399-4117,長野県,false,1141429,1141429,大田切,1379401.59,-357481.62
100223,長野県駒ヶ根市東町1-1,,0,35.736219,JR飯田線(天竜峡～辰野),137.936862,1141428,,399-4106,長野県,false,1141428,1141428,駒ケ根,1379368.62,-357362.19
100226,伊那市西春近,,0,35.777887,JR飯田線(天竜峡～辰野),137.943943,1141431,,399-4431,長野県,false,1141431,1141431,赤木,1379439.43,-357778.87
100225,上伊那郡宮田村,,0,35.76726,JR飯田線(天竜峡～辰野),137.938897,1141430,,399-4301,長野県,false,1141430,1141430,宮田,1379388.97,-357672.6
100228,長野県伊那市西春近小出島区,,0,35.812706,JR飯田線(天竜峡～辰野),137.940055,1141433,,399-4431,長野県,false,1141433,1141433,下島,1379400.55,-358127.06
100227,伊那市西春近,,0,35.803681,JR飯田線(天竜峡～辰野),137.944035,1141432,,399-4431,長野県,false,1141432,1141432,沢渡,1379440.35,-358036.81
100230,伊那市伊那,,0,35.84524,JR飯田線(天竜峡～辰野),137.964368,1141435,,396-0021,長野県,false,1141435,1141435,伊那北,1379643.68,-358452.4
100229,伊那市伊那,,0,35.838435,JR飯田線(天竜峡～辰野),137.959196,1141434,,396-0021,長野県,false,1141434,1141434,伊那市,1379591.96,-358384.35
100232,上伊那郡南箕輪村,,0,35.879377,JR飯田線(天竜峡～辰野),137.984059,1141437,,399-4511,長野県,false,1141437,1141437,北殿,1379840.59,-358793.77
